utterance_id,semantic_scenario_id,contrast_group_id,semantic_family_id,family_id,paraphrase_group_id,query,clean_query,language_class,language,script,code_switch_level,noise_level,noise_type,semantic_operation,semantic_subtype,T2_label,T3_label,slots_json,canonical_entities_json,answerability_status,ambiguity_type,clarification_required,acceptable_secondary_labels,generation_method,author_source,human_reviewed,review_status
GB1_00471,HB_POINT_TO_POINT_ROUTE_75588,,ambig_station_summary,ambig_station_summary_en,PG_ambig_station_summary_en,vdpln mtro dtls,Vadapalani metro details?,EN,en,Latn,CS0,N4,vowel_omission_and_truncation,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,underspecified_station_query,True,"[""station_facilities"", ""first_and_last_service"", ""fare_calculation""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00472,HB_POINT_TO_POINT_ROUTE_52047,,ambig_station_summary_hi,ambig_station_summary_hi_hi_latn,PG_ambig_station_summary_hi_hi_latn,vadapalani se train,Vadapalani se train?,HI_LATN,hi,Latn,CS2,N1,casing_and_punctuation_normalization,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,underspecified_origin_transit,True,"[""scheduled_departure"", ""mode_availability""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00473,HB_POINT_TO_POINT_ROUTE_46834,,ambig_station_summary_deva,ambig_station_summary_deva_hi_deva,PG_ambig_station_summary_deva_hi_deva,वडपलनी से मेट्रो?,वडपलनी से मेट्रो?,HI_DEVA,hi,Deva,CS0,N0,clean,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,underspecified_origin_transit,True,"[""scheduled_departure"", ""mode_availability""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00474,HB_SCHEDULED_DEPARTURE_76248,,ambig_dual_goal,ambig_dual_goal_hinglish_latn,PG_ambig_dual_goal_hinglish_latn,vadapalani bus schedule or route,Vadapalani bus schedule or route?,HINGLISH_LATN,hi,Latn,CS3,N1,casing_and_punctuation_normalization,GET_SCHEDULED_DEPARTURES,scheduled_departure,service_timing,scheduled_departure,{},[],ANSWERABLE_NOW,dual_goal_conjunction,True,"[""route_stop_sequence"", ""point_to_point_route""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00475,HB_STATION_FACILITIES_02024,,ambig_dual_goal_facil,ambig_dual_goal_facil_hi_latn,PG_ambig_dual_goal_facil_hi_latn,Vadapalani parking aur route?,Vadapalani parking aur route?,HI_LATN,hi,Latn,CS2,N0,clean,GET_STATION_FACILITY,facilities,station_facilities,station_facilities,{},[],ANSWERABLE_NOW,dual_goal_conjunction,True,"[""point_to_point_route""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00476,HB_POINT_TO_POINT_ROUTE_61115,,ambig_station_summary,ambig_station_summary_en,PG_ambig_station_summary_en,Anna Nagar Tower metro details?,Anna Nagar Tower metro details?,EN,en,Latn,CS0,N0,clean,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,underspecified_station_query,True,"[""station_facilities"", ""first_and_last_service"", ""fare_calculation""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00477,HB_POINT_TO_POINT_ROUTE_90561,,ambig_station_summary_hi,ambig_station_summary_hi_hi_latn,PG_ambig_station_summary_hi_hi_latn,Anna Nagar Tower se tren,Anna Nagar Tower se train?,HI_LATN,hi,Latn,CS2,N2,phonetic_transliteration_misspelling,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,underspecified_origin_transit,True,"[""scheduled_departure"", ""mode_availability""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00478,HB_POINT_TO_POINT_ROUTE_64437,,ambig_station_summary_deva,ambig_station_summary_deva_hi_deva,PG_ambig_station_summary_deva_hi_deva,अन्ना नगर टावर से मेट्रो?,अन्ना नगर टावर से मेट्रो?,HI_DEVA,hi,Deva,CS0,N0,clean,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,underspecified_origin_transit,True,"[""scheduled_departure"", ""mode_availability""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00479,HB_SCHEDULED_DEPARTURE_23848,,ambig_dual_goal,ambig_dual_goal_hinglish_latn,PG_ambig_dual_goal_hinglish_latn,anna nagar tower bus schedule or route,Anna Nagar Tower bus schedule or route?,HINGLISH_LATN,hi,Latn,CS3,N1,casing_and_punctuation_normalization,GET_SCHEDULED_DEPARTURES,scheduled_departure,service_timing,scheduled_departure,{},[],ANSWERABLE_NOW,dual_goal_conjunction,True,"[""route_stop_sequence"", ""point_to_point_route""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00480,HB_STATION_FACILITIES_63403,,ambig_dual_goal_facil,ambig_dual_goal_facil_hi_latn,PG_ambig_dual_goal_facil_hi_latn,Anna Nagar Tower parking aur route?,Anna Nagar Tower parking aur route?,HI_LATN,hi,Latn,CS2,N0,clean,GET_STATION_FACILITY,facilities,station_facilities,station_facilities,{},[],ANSWERABLE_NOW,dual_goal_conjunction,True,"[""point_to_point_route""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00481,HB_POINT_TO_POINT_ROUTE_62233,,ambig_station_summary,ambig_station_summary_en,PG_ambig_station_summary_en,Koyambedu metro details?,Koyambedu metro details?,EN,en,Latn,CS0,N0,clean,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,underspecified_station_query,True,"[""station_facilities"", ""first_and_last_service"", ""fare_calculation""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00482,HB_POINT_TO_POINT_ROUTE_61119,,ambig_station_summary_hi,ambig_station_summary_hi_hi_latn,PG_ambig_station_summary_hi_hi_latn,Koyambedu se train?,Koyambedu se train?,HI_LATN,hi,Latn,CS2,N0,clean,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,underspecified_origin_transit,True,"[""scheduled_departure"", ""mode_availability""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00483,HB_POINT_TO_POINT_ROUTE_20469,,ambig_station_summary_deva,ambig_station_summary_deva_hi_deva,PG_ambig_station_summary_deva_hi_deva,कोयम्बैडु से मेट्रो,कोयम्बेडु से मेट्रो?,HI_DEVA,hi,Deva,CS0,N2,phonetic_transliteration_misspelling,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,underspecified_origin_transit,True,"[""scheduled_departure"", ""mode_availability""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00484,HB_SCHEDULED_DEPARTURE_96535,,ambig_dual_goal,ambig_dual_goal_hinglish_latn,PG_ambig_dual_goal_hinglish_latn,Koyambedu bus schedule or route?,Koyambedu bus schedule or route?,HINGLISH_LATN,hi,Latn,CS3,N0,clean,GET_SCHEDULED_DEPARTURES,scheduled_departure,service_timing,scheduled_departure,{},[],ANSWERABLE_NOW,dual_goal_conjunction,True,"[""route_stop_sequence"", ""point_to_point_route""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00485,HB_STATION_FACILITIES_14358,,ambig_dual_goal_facil,ambig_dual_goal_facil_hi_latn,PG_ambig_dual_goal_facil_hi_latn,koyambedu parking aur route,Koyambedu parking aur route?,HI_LATN,hi,Latn,CS2,N1,casing_and_punctuation_normalization,GET_STATION_FACILITY,facilities,station_facilities,station_facilities,{},[],ANSWERABLE_NOW,dual_goal_conjunction,True,"[""point_to_point_route""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00486,HB_POINT_TO_POINT_ROUTE_56541,,ambig_station_summary,ambig_station_summary_en,PG_ambig_station_summary_en,Thirumangalam metro details?,Thirumangalam metro details?,EN,en,Latn,CS0,N0,clean,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,underspecified_station_query,True,"[""station_facilities"", ""first_and_last_service"", ""fare_calculation""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00487,HB_POINT_TO_POINT_ROUTE_77850,,ambig_station_summary_hi,ambig_station_summary_hi_hi_latn,PG_ambig_station_summary_hi_hi_latn,thirumangalam se train,Thirumangalam se train?,HI_LATN,hi,Latn,CS2,N1,casing_and_punctuation_normalization,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,underspecified_origin_transit,True,"[""scheduled_departure"", ""mode_availability""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00488,HB_POINT_TO_POINT_ROUTE_98489,,ambig_station_summary_deva,ambig_station_summary_deva_hi_deva,PG_ambig_station_summary_deva_hi_deva,तरमगलम स मट्रो,तिरुमंगलम से मेट्रो?,HI_DEVA,hi,Deva,CS0,N4,vowel_omission_and_truncation,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,underspecified_origin_transit,True,"[""scheduled_departure"", ""mode_availability""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00489,HB_SCHEDULED_DEPARTURE_46726,,ambig_dual_goal,ambig_dual_goal_hinglish_latn,PG_ambig_dual_goal_hinglish_latn,Thirumangalam bus schedule or route?,Thirumangalam bus schedule or route?,HINGLISH_LATN,hi,Latn,CS3,N0,clean,GET_SCHEDULED_DEPARTURES,scheduled_departure,service_timing,scheduled_departure,{},[],ANSWERABLE_NOW,dual_goal_conjunction,True,"[""route_stop_sequence"", ""point_to_point_route""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00490,HB_STATION_FACILITIES_72553,,ambig_dual_goal_facil,ambig_dual_goal_facil_hi_latn,PG_ambig_dual_goal_facil_hi_latn,thirumangalam parking aur route,Thirumangalam parking aur route?,HI_LATN,hi,Latn,CS2,N1,casing_and_punctuation_normalization,GET_STATION_FACILITY,facilities,station_facilities,station_facilities,{},[],ANSWERABLE_NOW,dual_goal_conjunction,True,"[""point_to_point_route""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00491,HB_POINT_TO_POINT_ROUTE_12625,,ambig_station_summary,ambig_station_summary_en,PG_ambig_station_summary_en,Washermenpet metro details?,Washermenpet metro details?,EN,en,Latn,CS0,N0,clean,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,underspecified_station_query,True,"[""station_facilities"", ""first_and_last_service"", ""fare_calculation""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00492,HB_POINT_TO_POINT_ROUTE_71468,,ambig_station_summary_hi,ambig_station_summary_hi_hi_latn,PG_ambig_station_summary_hi_hi_latn,Washermenpet se tren,Washermenpet se train?,HI_LATN,hi,Latn,CS2,N2,phonetic_transliteration_misspelling,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,underspecified_origin_transit,True,"[""scheduled_departure"", ""mode_availability""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00493,HB_POINT_TO_POINT_ROUTE_60643,,ambig_station_summary_deva,ambig_station_summary_deva_hi_deva,PG_ambig_station_summary_deva_hi_deva,वॉशरमैनपेट से मेट्रो?,वॉशरमैनपेट से मेट्रो?,HI_DEVA,hi,Deva,CS0,N0,clean,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,underspecified_origin_transit,True,"[""scheduled_departure"", ""mode_availability""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00494,HB_SCHEDULED_DEPARTURE_56305,,ambig_dual_goal,ambig_dual_goal_hinglish_latn,PG_ambig_dual_goal_hinglish_latn,Washermenpet bus schedule or route?,Washermenpet bus schedule or route?,HINGLISH_LATN,hi,Latn,CS3,N0,clean,GET_SCHEDULED_DEPARTURES,scheduled_departure,service_timing,scheduled_departure,{},[],ANSWERABLE_NOW,dual_goal_conjunction,True,"[""route_stop_sequence"", ""point_to_point_route""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00495,HB_STATION_FACILITIES_58904,,ambig_dual_goal_facil,ambig_dual_goal_facil_hi_latn,PG_ambig_dual_goal_facil_hi_latn,Washermenpet parking aur route?,Washermenpet parking aur route?,HI_LATN,hi,Latn,CS2,N0,clean,GET_STATION_FACILITY,facilities,station_facilities,station_facilities,{},[],ANSWERABLE_NOW,dual_goal_conjunction,True,"[""point_to_point_route""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00496,HB_POINT_TO_POINT_ROUTE_85418,,ambig_station_summary,ambig_station_summary_en,PG_ambig_station_summary_en,High Court metro details?,High Court metro details?,EN,en,Latn,CS0,N0,clean,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,underspecified_station_query,True,"[""station_facilities"", ""first_and_last_service"", ""fare_calculation""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00497,HB_POINT_TO_POINT_ROUTE_90186,,ambig_station_summary_hi,ambig_station_summary_hi_hi_latn,PG_ambig_station_summary_hi_hi_latn,high crt se trn,High Court se train?,HI_LATN,hi,Latn,CS2,N4,vowel_omission_and_truncation,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,underspecified_origin_transit,True,"[""scheduled_departure"", ""mode_availability""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00498,HB_POINT_TO_POINT_ROUTE_70165,,ambig_station_summary_deva,ambig_station_summary_deva_hi_deva,PG_ambig_station_summary_deva_hi_deva,हाई कोर्ट सै मेट्रो,हाई कोर्ट से मेट्रो?,HI_DEVA,hi,Deva,CS0,N2,phonetic_transliteration_misspelling,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,underspecified_origin_transit,True,"[""scheduled_departure"", ""mode_availability""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00499,HB_SCHEDULED_DEPARTURE_84327,,ambig_dual_goal,ambig_dual_goal_hinglish_latn,PG_ambig_dual_goal_hinglish_latn,High Court bus schedule or route?,High Court bus schedule or route?,HINGLISH_LATN,hi,Latn,CS3,N0,clean,GET_SCHEDULED_DEPARTURES,scheduled_departure,service_timing,scheduled_departure,{},[],ANSWERABLE_NOW,dual_goal_conjunction,True,"[""route_stop_sequence"", ""point_to_point_route""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00500,HB_STATION_FACILITIES_53472,,ambig_dual_goal_facil,ambig_dual_goal_facil_hi_latn,PG_ambig_dual_goal_facil_hi_latn,High Court parking aur rout,High Court parking aur route?,HI_LATN,hi,Latn,CS2,N2,phonetic_transliteration_misspelling,GET_STATION_FACILITY,facilities,station_facilities,station_facilities,{},[],ANSWERABLE_NOW,dual_goal_conjunction,True,"[""point_to_point_route""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00501,HB_POINT_TO_POINT_ROUTE_29946,,ambig_station_summary,ambig_station_summary_en,PG_ambig_station_summary_en,saidapet metro details,Saidapet metro details?,EN,en,Latn,CS0,N1,casing_and_punctuation_normalization,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,underspecified_station_query,True,"[""station_facilities"", ""first_and_last_service"", ""fare_calculation""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00502,HB_POINT_TO_POINT_ROUTE_87814,,ambig_station_summary_hi,ambig_station_summary_hi_hi_latn,PG_ambig_station_summary_hi_hi_latn,Saidapet se train?,Saidapet se train?,HI_LATN,hi,Latn,CS2,N0,clean,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,underspecified_origin_transit,True,"[""scheduled_departure"", ""mode_availability""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00503,HB_POINT_TO_POINT_ROUTE_62102,,ambig_station_summary_deva,ambig_station_summary_deva_hi_deva,PG_ambig_station_summary_deva_hi_deva,साइदापेट से मेट्रो?,साइदापेट से मेट्रो?,HI_DEVA,hi,Deva,CS0,N0,clean,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,underspecified_origin_transit,True,"[""scheduled_departure"", ""mode_availability""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00504,HB_SCHEDULED_DEPARTURE_51961,,ambig_dual_goal,ambig_dual_goal_hinglish_latn,PG_ambig_dual_goal_hinglish_latn,Saidapet bus schedule or rout,Saidapet bus schedule or route?,HINGLISH_LATN,hi,Latn,CS3,N2,phonetic_transliteration_misspelling,GET_SCHEDULED_DEPARTURES,scheduled_departure,service_timing,scheduled_departure,{},[],ANSWERABLE_NOW,dual_goal_conjunction,True,"[""route_stop_sequence"", ""point_to_point_route""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00505,HB_STATION_FACILITIES_95927,,ambig_dual_goal_facil,ambig_dual_goal_facil_hi_latn,PG_ambig_dual_goal_facil_hi_latn,Saidapet parking aur route?,Saidapet parking aur route?,HI_LATN,hi,Latn,CS2,N0,clean,GET_STATION_FACILITY,facilities,station_facilities,station_facilities,{},[],ANSWERABLE_NOW,dual_goal_conjunction,True,"[""point_to_point_route""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00506,HB_POINT_TO_POINT_ROUTE_95009,,ambig_station_summary,ambig_station_summary_en,PG_ambig_station_summary_en,Kilpauk metro details?,Kilpauk metro details?,EN,en,Latn,CS0,N0,clean,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,underspecified_station_query,True,"[""station_facilities"", ""first_and_last_service"", ""fare_calculation""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00507,HB_POINT_TO_POINT_ROUTE_95126,,ambig_station_summary_hi,ambig_station_summary_hi_hi_latn,PG_ambig_station_summary_hi_hi_latn,Kilpauk se train?,Kilpauk se train?,HI_LATN,hi,Latn,CS2,N0,clean,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,underspecified_origin_transit,True,"[""scheduled_departure"", ""mode_availability""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00508,HB_POINT_TO_POINT_ROUTE_54916,,ambig_station_summary_deva,ambig_station_summary_deva_hi_deva,PG_ambig_station_summary_deva_hi_deva,किल्पौक से मेट्रो?,किल्पौक से मेट्रो?,HI_DEVA,hi,Deva,CS0,N0,clean,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,underspecified_origin_transit,True,"[""scheduled_departure"", ""mode_availability""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00509,HB_SCHEDULED_DEPARTURE_31066,,ambig_dual_goal,ambig_dual_goal_hinglish_latn,PG_ambig_dual_goal_hinglish_latn,Kilpauk bus schedule or rout,Kilpauk bus schedule or route?,HINGLISH_LATN,hi,Latn,CS3,N2,phonetic_transliteration_misspelling,GET_SCHEDULED_DEPARTURES,scheduled_departure,service_timing,scheduled_departure,{},[],ANSWERABLE_NOW,dual_goal_conjunction,True,"[""route_stop_sequence"", ""point_to_point_route""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
GB1_00510,HB_STATION_FACILITIES_86704,,ambig_dual_goal_facil,ambig_dual_goal_facil_hi_latn,PG_ambig_dual_goal_facil_hi_latn,Kilpauk parking aur route?,Kilpauk parking aur route?,HI_LATN,hi,Latn,CS2,N0,clean,GET_STATION_FACILITY,facilities,station_facilities,station_facilities,{},[],ANSWERABLE_NOW,dual_goal_conjunction,True,"[""point_to_point_route""]",grounded_template_instantiation,grounded_ambiguity_study,True,approved
